transaction_id,account_id,transaction_type,transaction_amount,transaction_date,transaction_mode,merchant_category
T03399,A0045,CREDIT,340691.59,2025-07-06,Debit Card,Healthcare
T08800,A0115,CREDIT,384204.36,2025-03-06,Debit Card,Education
T00852,A0564,DEBIT,349420.0,2026-07-23,Credit Card,Healthcare
T04524,A0293,CREDIT,311563.31,2025-10-28,ATM,Travel
T02405,A0447,DEBIT,68549.82,2026-08-12,Credit Card,Grocery
T08986,A0531,DEBIT,421422.13,2024-10-24,Net Banking,Education
T02135,A0155,CREDIT,400749.07,2024-07-26,UPI,Healthcare
T02033,A0140,DEBIT,423824.4,2025-04-26,ATM,Education
T06121,A0511,CREDIT,144220.86,2024-11-16,UPI,Utilities
T00658,A0129,DEBIT,350698.76,2025-07-16,ATM,Online Shopping
T05812,A0481,DEBIT,376074.43,2025-12-12,ATM,Healthcare
T05334,A0519,DEBIT,393857.06,2024-04-27,Debit Card,Travel
T02379,A0361,DEBIT,202873.49,2024-03-18,Net Banking,Travel
T01271,A0207,DEBIT,167309.42,2024-11-30,Debit Card,Healthcare
T01281,A0281,CREDIT,151792.93,2025-01-25,Mobile Banking,Fuel
T02936,A0304,DEBIT,363232.11,2026-03-19,UPI,Education
T05485,A0506,DEBIT,301273.66,2026-03-14,ATM,Fuel
T02875,A0410,DEBIT,355086.77,2025-04-06,Net Banking,Grocery
T06322,A0107,CREDIT,226022.22,2025-06-29,ATM,Online Shopping
T03550,A0496,CREDIT,386460.74,2025-01-02,ATM,Fuel
T07005,A0071,CREDIT,375552.66,2025-11-18,ATM,Restaurant
T09828,A0108,CREDIT,34860.41,bad-date,Net Banking,Utilities
T01558,A0045,CREDIT,233594.73,2025-07-01,Mobile Banking,Online Shopping
T09144,A0560,CREDIT,445302.65,2026-04-25,UPI,Retail
T07173,A0073,DEBIT,406830.22,2025-10-08,Mobile Banking,Fuel
T01845,A0228,DEBIT,16288.25,2024-03-01,UPI,Retail
T02632,A0203,DEBIT,169490.12,2024-08-20,UPI,Entertainment
T09121,A0427,DEBIT,481178.29,2024-01-23,Net Banking,Fuel
T04630,A0148,CREDIT,183887.78,2025-11-12,Mobile Banking,Education
T06345,A0015,DEBIT,53328.22,2025-11-20,Debit Card,Restaurant
T06635,A0132,CREDIT,4016.62,2024-06-08,ATM,Travel
T08832,A0043,DEBIT,363562.03,2026-07-06,ATM,Entertainment
T06071,A0378,DEBIT,211655.38,2025-11-03,ATM,Retail
T05082,A0387,DEBIT,488242.65,2026-04-05,Net Banking,Education
T03722,A0371,DEBIT,38990.54,2025-09-06,Mobile Banking,Fuel
T00334,A0365,CREDIT,307803.57,2024-12-02,Debit Card,Utilities
T02298,A0352,DEBIT,197162.04,2025-06-30,Debit Card,Restaurant
T06212,A0111,CREDIT,220743.43,2025-08-30,Net Banking,Entertainment
T06507,A0029,CREDIT,413217.2,2025-07-30,Mobile Banking,Retail
T08057,A0283,CREDIT,314786.51,2025-03-28,UPI,Entertainment
T07008,A0035,DEBIT,108843.26,2026-04-07,Credit Card,Travel
T08978,A0418,CREDIT,258052.69,2025-02-17,UPI,Entertainment
T07917,A0362,DEBIT,98390.96,2025-11-24,Mobile Banking,Retail
T02257,A0345,DEBIT,400196.42,2024-05-15,ATM,Retail
T07277,A0502,CREDIT,457272.48,2025-01-29,Mobile Banking,Education
T01459,A0464,DEBIT,475857.12,2024-11-09,Debit Card,Healthcare
T06029,A0489,DEBIT,385004.31,2025-04-11,Credit Card,Restaurant
T09644,A0441,CREDIT,-1676.34,2023-12-25,UPI,Utilities
T09717,A0350,TRANSFER,11356.19,2024-04-03,Credit Card,Healthcare
T00783,A0108,DEBIT,349657.86,2025-01-19,ATM,Retail
T08353,A0044,DEBIT,409015.0,2025-10-08,UPI,Travel
T06087,A0253,DEBIT,182508.74,2024-06-12,Credit Card,Grocery
T02374,A0010,DEBIT,369113.24,2026-06-26,ATM,Fuel
T07400,A0408,DEBIT,267500.21,2025-02-10,Net Banking,Entertainment
T05829,A0450,CREDIT,260380.56,2026-03-21,Mobile Banking,Restaurant
T00491,A0005,DEBIT,16434.04,2024-01-27,ATM,Utilities
T05873,A0132,CREDIT,257719.63,2026-04-11,UPI,Utilities
T02814,A0048,DEBIT,235417.02,2024-07-29,Net Banking,Healthcare
T07778,A0352,DEBIT,298626.45,2025-10-14,UPI,Entertainment
T03507,A0248,CREDIT,31811.48,2024-05-21,Debit Card,Education
T08052,A0206,CREDIT,238380.19,2025-08-03,Net Banking,Restaurant
T08306,A0431,DEBIT,433921.62,2025-05-28,ATM,Online Shopping
T00505,A0507,DEBIT,456368.29,2024-07-31,Credit Card,Online Shopping
T09499,A0216,CREDIT,362870.46,2024-08-18,ATM,Online Shopping
T06441,A0324,DEBIT,211083.71,2024-03-26,ATM,Education
T08171,A0059,CREDIT,166841.91,2024-01-06,Net Banking,Healthcare
T06951,A0043,CREDIT,418035.9,2025-03-04,UPI,Entertainment
T03139,A0281,DEBIT,13548.2,2024-06-17,ATM,Travel
T03141,A0445,DEBIT,70142.24,2026-04-08,Credit Card,Retail
T08904,A0559,CREDIT,69384.21,2024-07-29,UPI,Grocery
T01777,A0533,DEBIT,192974.24,2025-09-26,Mobile Banking,Entertainment
T00615,A0150,CREDIT,92485.45,2026-04-18,Mobile Banking,Travel
T03935,A0312,CREDIT,453682.35,2026-02-22,UPI,Grocery
T06014,A0034,CREDIT,452552.07,2026-03-13,ATM,Education
T08518,A0417,DEBIT,207571.48,2024-05-24,Credit Card,Healthcare
T03463,A0189,DEBIT,216184.47,2025-03-30,Net Banking,Education
T04627,A0117,DEBIT,474743.83,2025-08-08,Mobile Banking,Healthcare
T07639,A0350,DEBIT,64375.42,2024-10-19,Credit Card,Online Shopping
T08655,A0016,DEBIT,337071.85,2025-01-01,UPI,Utilities
T02683,A0248,DEBIT,73666.57,2024-07-04,Credit Card,Travel
T02154,A0512,DEBIT,14091.91,2026-01-06,Debit Card,Utilities
T06152,A0254,DEBIT,422787.27,2025-02-25,UPI,Fuel
T08731,A0015,DEBIT,241440.89,2025-11-11,Debit Card,Online Shopping
T01044,A0493,CREDIT,382320.01,2026-04-06,ATM,Healthcare
T09585,A9999,DEBIT,25108.35,2026-01-29,Debit Card,Entertainment
T07118,A0402,CREDIT,395581.13,2024-05-02,ATM,Retail
T05631,A0172,CREDIT,135632.67,2025-06-07,Debit Card,Grocery
T05207,A0355,DEBIT,341252.52,2024-12-22,Mobile Banking,Utilities
T02649,A0151,CREDIT,184213.65,2024-03-13,Credit Card,Entertainment
T05084,A0280,DEBIT,400952.55,2024-03-02,Mobile Banking,Online Shopping
T05224,A0495,DEBIT,300399.55,2026-04-10,Mobile Banking,Retail
T03553,A0281,DEBIT,25654.11,2026-04-08,ATM,Retail
T08799,A0008,DEBIT,195516.13,2025-02-08,Net Banking,Online Shopping
T08669,A0031,CREDIT,321051.32,2025-10-30,Debit Card,Fuel
T09811,A0058,DEBIT,28291.59,bad-date,Credit Card,Utilities
T02874,A0159,CREDIT,107746.59,2026-02-08,Net Banking,Entertainment
T08528,A0085,CREDIT,38708.55,2024-07-20,Debit Card,Healthcare
T08866,A0379,CREDIT,92070.08,2024-11-11,UPI,Grocery
T05342,A0045,DEBIT,22083.9,2025-05-25,Debit Card,Healthcare
T07981,A0318,DEBIT,386918.55,2025-07-17,Debit Card,Entertainment
T08110,A0536,DEBIT,382633.78,2025-07-31,Mobile Banking,Fuel
T09190,A0176,CREDIT,428286.67,2025-09-13,Mobile Banking,Travel
T07034,A0031,CREDIT,339618.28,2024-10-13,Credit Card,Entertainment
T00523,A0361,DEBIT,15066.98,2024-07-03,Debit Card,Healthcare
T04526,A0191,CREDIT,262347.0,2026-06-29,Debit Card,Education
T07445,A0292,DEBIT,359575.85,2026-02-10,Debit Card,Grocery
T00931,A0530,DEBIT,238539.47,2026-07-10,ATM,Utilities
T06506,A0446,DEBIT,295102.73,2024-04-08,UPI,Grocery
T01512,A0077,DEBIT,154261.73,2024-11-03,Credit Card,Retail
T09281,A0228,DEBIT,30861.67,2025-05-01,Mobile Banking,Utilities
T08861,A0534,CREDIT,314350.23,2025-05-28,Mobile Banking,Entertainment
T04589,A0089,CREDIT,275345.64,2024-06-16,ATM,Healthcare
T08612,A0042,CREDIT,96207.94,2025-01-31,Mobile Banking,Fuel
T07108,A0008,CREDIT,224472.12,2024-06-21,Net Banking,Retail
T00247,A0365,DEBIT,403154.48,2024-01-04,Credit Card,Healthcare
T07701,A0533,DEBIT,473684.76,2024-03-20,ATM,Restaurant
T02132,A0481,DEBIT,189122.24,2025-09-14,UPI,Grocery
T08944,A0009,CREDIT,2623.04,2026-07-14,UPI,Online Shopping
T06883,A0076,CREDIT,107207.27,2024-06-21,Net Banking,Education
T05128,A0242,DEBIT,91597.08,2024-09-13,Mobile Banking,Retail
T02692,A0031,CREDIT,373463.99,2025-08-05,Net Banking,Retail
T02662,A0453,CREDIT,13755.5,2024-07-27,UPI,Education
T00795,A0314,DEBIT,312288.02,2025-02-16,Debit Card,Education
T07529,A0550,CREDIT,206587.31,2025-06-18,Debit Card,Fuel
T03425,A0099,CREDIT,34714.48,2025-12-26,ATM,Healthcare
T09291,A0032,DEBIT,316251.25,2024-12-14,Mobile Banking,Grocery
T09086,A0237,CREDIT,485478.28,2024-06-15,ATM,Grocery
T07583,A0509,CREDIT,152229.28,2025-05-18,Mobile Banking,Restaurant
T07836,A0089,DEBIT,202666.68,2025-11-26,Credit Card,Grocery
T08193,A0540,DEBIT,393243.0,2026-04-10,Credit Card,Retail
T09649,A0086,CREDIT,-1434.28,2024-12-04,UPI,Retail
T00589,A0042,CREDIT,141580.35,2025-08-30,UPI,Retail
T07594,A0427,DEBIT,272883.97,2024-03-17,Credit Card,Education
T06157,A0152,DEBIT,177910.63,2025-04-04,Net Banking,Grocery
T05671,A0385,DEBIT,469449.08,2026-02-05,Net Banking,Travel
T00413,A0142,CREDIT,191654.29,2025-07-16,Credit Card,Education
T08316,A0267,CREDIT,284445.47,2025-06-16,Debit Card,Education
T05415,A0480,CREDIT,89944.27,2025-02-02,Credit Card,Healthcare
T02191,A0002,DEBIT,181858.93,2025-04-30,Mobile Banking,Travel
T03500,A0224,DEBIT,150452.94,2026-06-11,Mobile Banking,Healthcare
T00408,A0272,CREDIT,394449.18,2026-06-01,ATM,Grocery
T07130,A0429,CREDIT,19270.04,2024-03-22,Net Banking,Grocery
T04947,A0557,DEBIT,259428.11,2026-08-24,Mobile Banking,Online Shopping
T00167,A0283,CREDIT,3820.91,2024-05-26,Credit Card,Online Shopping
T00124,A0023,CREDIT,421456.42,2026-07-21,UPI,Retail
T07817,A0286,DEBIT,274489.32,2025-02-23,UPI,Restaurant
T02114,A0391,CREDIT,354443.98,2026-02-07,Debit Card,Travel
T07359,A0425,DEBIT,81365.72,2024-03-09,Mobile Banking,Entertainment
T04635,A0039,CREDIT,301654.81,2025-09-20,Net Banking,Entertainment
T05674,A0473,DEBIT,450164.47,2024-02-03,Mobile Banking,Entertainment
T05502,A0191,CREDIT,421898.67,2024-02-24,UPI,Fuel
T09184,A0187,CREDIT,483684.98,2024-09-03,UPI,Utilities
T08416,A0432,DEBIT,153023.87,2024-09-01,Mobile Banking,Utilities
T06485,A0482,DEBIT,65457.45,2025-10-02,Mobile Banking,Grocery
T00708,A0456,DEBIT,181004.39,2024-12-26,Net Banking,Education
T03906,A0083,DEBIT,191062.72,2024-05-17,ATM,Retail
T00727,A0441,DEBIT,287611.4,2025-09-22,Debit Card,Online Shopping
T03056,A0093,DEBIT,455682.65,2025-09-06,ATM,Utilities
T06192,A0142,CREDIT,313134.01,2024-01-24,Credit Card,Fuel
T00230,A0408,CREDIT,259316.67,2024-07-12,Credit Card,Grocery
T03695,A0002,DEBIT,321385.93,2025-05-30,Debit Card,Grocery
T04327,A0030,CREDIT,347171.03,2026-04-24,ATM,Healthcare
T09350,A0179,CREDIT,113899.83,2025-05-21,ATM,Travel
T04563,A0363,DEBIT,65302.26,2024-12-17,ATM,Education
T08884,A0305,DEBIT,262276.57,2024-02-25,Credit Card,Grocery
T09096,A0285,DEBIT,59438.83,2026-08-31,Net Banking,Utilities
T00001,A0349,DEBIT,384710.01,2026-02-27,Net Banking,Restaurant
T00737,A0335,CREDIT,253579.38,2024-10-09,Credit Card,Education
T02410,A0175,CREDIT,424066.77,2026-04-17,ATM,Education
T02015,A0075,DEBIT,15414.37,2026-04-02,Net Banking,Healthcare
T08974,A0564,CREDIT,431784.78,2025-12-24,UPI,Entertainment
T00475,A0534,CREDIT,494120.48,2026-08-23,ATM,Entertainment
T03419,A0018,DEBIT,76254.34,2026-08-16,Debit Card,Grocery
T02234,A0509,DEBIT,148942.16,2025-04-03,Net Banking,Entertainment
T03786,A0014,DEBIT,391609.51,2026-05-17,Debit Card,Entertainment
T07191,A0006,CREDIT,368281.64,2024-03-22,Mobile Banking,Education
T08685,A0355,CREDIT,190271.54,2025-09-11,Mobile Banking,Healthcare
T08282,A0072,DEBIT,465911.64,2024-08-24,Debit Card,Fuel
T06369,A0194,CREDIT,100854.91,2025-10-28,Credit Card,Travel
T08564,A0055,CREDIT,88757.39,2025-10-15,Credit Card,Travel
T03843,A0405,CREDIT,222960.93,2025-09-16,UPI,Entertainment
T05233,A0252,DEBIT,121092.27,2026-02-16,Credit Card,Restaurant
T07610,A0186,CREDIT,428033.39,2024-09-25,Credit Card,Retail
T04153,A0170,DEBIT,113007.12,2024-02-08,Credit Card,Restaurant
T01527,A0140,DEBIT,486863.37,2025-02-25,Net Banking,Restaurant
T09545,,DEBIT,4069.98,2023-05-30,Net Banking,Healthcare
T06710,A0270,CREDIT,40938.69,2025-02-25,UPI,Grocery
T04475,A0118,DEBIT,257021.64,2026-06-15,Debit Card,Online Shopping
T02720,A0346,DEBIT,164347.54,2026-01-05,Mobile Banking,Retail
T03331,A0401,DEBIT,313069.18,2025-11-27,Credit Card,Retail
T08792,A0223,CREDIT,282593.74,2024-10-14,UPI,Retail
T05135,A0482,DEBIT,25999.31,2025-07-06,Mobile Banking,Entertainment
T04354,A0063,CREDIT,256373.49,2024-05-30,Credit Card,Online Shopping
T00547,A0232,CREDIT,131979.64,2024-10-30,Mobile Banking,Online Shopping
T01855,A0530,CREDIT,406186.85,2025-11-17,Debit Card,Entertainment
T02734,A0434,DEBIT,236778.93,2024-06-03,Mobile Banking,Education
T09191,A0367,CREDIT,451840.44,2024-01-02,UPI,Entertainment
T06668,A0178,DEBIT,353048.76,2026-05-11,ATM,Entertainment
T04118,A0269,CREDIT,461521.56,2026-05-21,Mobile Banking,Grocery
T02733,A0103,DEBIT,186251.28,2026-01-09,Credit Card,Grocery
T07177,A0102,DEBIT,178404.82,2025-04-07,Debit Card,Retail
T05578,A0182,CREDIT,24453.46,2025-04-21,Net Banking,Grocery
T00955,A0199,CREDIT,381450.04,2024-08-06,Debit Card,Education
,A0333,CREDIT,25134.78,2026-07-14,ATM,Retail
T09694,A0185,DEBIT,-2425.84,2024-07-23,Debit Card,Entertainment
T06181,A0184,DEBIT,344254.04,2026-04-02,Mobile Banking,Education
T08302,A0451,CREDIT,399772.41,2025-06-11,Credit Card,Online Shopping
T01045,A0164,DEBIT,195560.73,2024-07-17,ATM,Utilities
T09039,A0460,CREDIT,31605.71,2026-06-05,Net Banking,Online Shopping
T05782,A0074,CREDIT,493770.4,2026-03-12,Mobile Banking,Education
T05471,A0459,CREDIT,243972.03,2025-10-09,Debit Card,Healthcare
T03502,A0327,CREDIT,180652.96,2026-01-08,UPI,Fuel
T07419,A0071,DEBIT,1837.71,2024-07-12,UPI,Entertainment
T01994,A0218,CREDIT,72938.27,2024-02-15,UPI,Retail
T03221,A0279,CREDIT,380733.16,2024-03-24,ATM,Travel
T03391,A0450,DEBIT,289613.33,2025-12-30,Net Banking,Travel
T01742,A0362,DEBIT,92925.88,2024-09-09,Mobile Banking,Grocery
T06893,A0247,CREDIT,385592.42,2025-04-25,Net Banking,Entertainment
T05268,A0305,CREDIT,337025.88,2025-09-03,Net Banking,Education
T08869,A0118,DEBIT,271544.49,2024-05-22,UPI,Grocery
T00418,A0143,DEBIT,230248.15,2026-05-05,Net Banking,Healthcare
T04026,A0430,DEBIT,241516.32,2025-05-04,Credit Card,Grocery
T02316,A0264,CREDIT,198690.75,2025-10-11,Mobile Banking,Travel
T09126,A0109,CREDIT,158112.44,2025-08-12,Credit Card,Education
T09793,A0463,CREDIT,11571.33,2025-08-05,Telegram,Entertainment
T08941,A0264,DEBIT,215691.86,2024-11-02,Credit Card,Education
T06055,A0015,CREDIT,882.29,2024-09-28,Mobile Banking,Utilities
T09572,A9999,CREDIT,32295.96,2023-01-24,Credit Card,Fuel
T02212,A0375,DEBIT,31722.45,2026-01-18,Debit Card,Entertainment
T03873,A0512,DEBIT,186494.37,2026-02-23,Credit Card,Retail
T05205,A0144,CREDIT,369466.89,2025-10-12,UPI,Utilities
T03467,A0326,CREDIT,67875.97,2024-12-15,Net Banking,Entertainment
T05659,A0448,DEBIT,412543.95,2026-07-29,ATM,Utilities
T02851,A0246,CREDIT,228199.11,2025-10-12,ATM,Healthcare
T06743,A0223,CREDIT,221948.0,2024-07-02,Debit Card,Travel
T07335,A0356,CREDIT,165998.36,2025-02-27,Net Banking,Utilities
T03392,A0204,CREDIT,206970.22,2025-05-02,UPI,Utilities
T06927,A0045,CREDIT,356712.77,2025-03-16,Net Banking,Travel
T00979,A0406,DEBIT,399068.69,2026-05-01,Net Banking,Retail
T05318,A0110,DEBIT,392077.39,2026-08-01,Mobile Banking,Healthcare
T06313,A0069,DEBIT,81324.73,2024-09-26,UPI,Grocery
T00991,A0340,DEBIT,43781.37,2024-12-09,Debit Card,Grocery
T01087,A0253,CREDIT,48401.04,2026-07-28,Net Banking,Entertainment
T06633,A0239,CREDIT,267101.46,2025-09-24,Net Banking,Fuel
T07650,A0367,DEBIT,235665.88,2024-08-26,UPI,Entertainment
T03908,A0332,DEBIT,487391.3,2026-07-09,UPI,Online Shopping
T06947,A0139,DEBIT,343994.95,2025-08-30,Debit Card,Travel
T06962,A0392,DEBIT,193293.17,2026-01-08,Credit Card,Entertainment
T08562,A0003,DEBIT,178873.04,2026-01-11,UPI,Fuel
T04985,A0049,DEBIT,64515.47,2024-07-28,Net Banking,Online Shopping
T00701,A0027,CREDIT,304558.17,2026-04-07,Debit Card,Education
T03609,A0183,DEBIT,51767.54,2025-09-03,Debit Card,Fuel
T00609,A0159,DEBIT,314156.91,2026-01-06,UPI,Entertainment
T05132,A0163,CREDIT,268494.48,2025-03-27,UPI,Entertainment
T00029,A0151,DEBIT,414235.97,2024-03-24,UPI,Retail
T09451,A0094,DEBIT,19699.94,2026-08-16,Credit Card,Education
T01689,A0378,CREDIT,318787.69,2024-10-03,UPI,Entertainment
T07374,A0133,CREDIT,22331.41,2025-01-24,UPI,Entertainment
T01766,A0439,DEBIT,29278.74,2024-11-28,Net Banking,Education
T06115,A0438,DEBIT,97011.33,2025-01-28,Mobile Banking,Restaurant
T03510,A0320,CREDIT,171774.5,2026-06-24,UPI,Grocery
T09044,A0395,CREDIT,434035.2,2025-10-11,UPI,Entertainment
T00235,A0100,CREDIT,386894.44,2025-03-03,Net Banking,Healthcare
T03736,A0222,CREDIT,266013.87,2025-01-20,UPI,Restaurant
T01931,A0051,CREDIT,62146.0,2024-05-18,Mobile Banking,Fuel
T05627,A0290,CREDIT,207483.85,2026-01-27,Debit Card,Entertainment
T05540,A0476,DEBIT,208104.84,2024-03-13,Net Banking,Utilities
T06255,A0375,CREDIT,36074.16,2024-12-28,Debit Card,Travel
T05341,A0455,DEBIT,408201.9,2024-01-29,Mobile Banking,Entertainment
T02036,A0165,DEBIT,358566.67,2024-09-03,UPI,Grocery
T01953,A0547,DEBIT,496687.42,2024-01-07,Net Banking,Retail
T09471,A0184,CREDIT,268917.72,2026-05-07,Debit Card,Healthcare
T09385,A0220,CREDIT,151391.68,2026-07-08,Net Banking,Entertainment
T04614,A0205,DEBIT,380052.16,2025-08-11,Net Banking,Retail
T07584,A0149,DEBIT,11915.19,2026-04-02,Debit Card,Travel
T05644,A0246,DEBIT,171099.83,2025-04-12,Credit Card,Restaurant
T05381,A0260,DEBIT,227465.89,2025-06-19,ATM,Utilities
T04129,A0125,DEBIT,394014.34,2025-09-10,ATM,Fuel
T04919,A0130,CREDIT,257205.77,2024-05-31,Debit Card,Fuel
T01523,A0018,DEBIT,109287.1,2025-12-26,ATM,Grocery
T06387,A0496,CREDIT,261908.91,2024-11-25,Mobile Banking,Entertainment
T08424,A0246,DEBIT,306343.21,2025-09-09,ATM,Travel
T07052,A0491,CREDIT,308962.63,2026-03-19,Net Banking,Education
T03705,A0456,DEBIT,348340.54,2025-06-05,Net Banking,Education
T08916,A0294,DEBIT,256823.24,2025-12-26,UPI,Retail
T04113,A0387,CREDIT,72721.54,2024-06-07,Credit Card,Utilities
T05970,A0203,DEBIT,382639.09,2024-09-14,Debit Card,Education
T02412,A0295,DEBIT,364354.21,2024-08-11,UPI,Grocery
T03708,A0492,DEBIT,42615.51,2023-08-22,ATM,Restaurant
T00312,A0108,CREDIT,87948.11,2026-01-15,Debit Card,Fuel
T01293,A0446,DEBIT,396002.69,2026-01-02,Mobile Banking,Retail
T01115,A0347,CREDIT,182910.19,2024-09-02,Credit Card,Travel
T02334,A0317,DEBIT,375063.29,2026-05-07,Mobile Banking,Retail
T08346,A0318,DEBIT,186770.89,2025-07-12,Mobile Banking,Healthcare
T02619,A0215,DEBIT,459499.89,2025-05-01,UPI,Travel
T09716,A0499,TRANSFER,24009.27,2024-01-01,UPI,Restaurant
T09396,A0430,CREDIT,15711.08,2025-03-15,Credit Card,Education
T02323,A0324,DEBIT,116372.43,2024-09-07,Credit Card,Grocery
T09337,A0021,CREDIT,477209.2,2026-01-06,Debit Card,Healthcare
T06448,A0493,DEBIT,428392.56,2026-01-09,Mobile Banking,Healthcare
T05167,A0529,CREDIT,220730.02,2026-06-27,Net Banking,Fuel
T08232,A0439,DEBIT,171446.69,2024-10-08,Mobile Banking,Retail
T06880,A0252,DEBIT,325499.13,2025-10-11,UPI,Utilities
T00273,A0342,CREDIT,413959.56,2024-08-03,Mobile Banking,Travel
T08691,A0212,CREDIT,66382.49,2025-09-21,Net Banking,Education
T07843,A0379,DEBIT,168017.17,2024-02-22,UPI,Retail
T08201,A0313,CREDIT,40873.4,2026-04-02,Credit Card,Travel
T08073,A0118,CREDIT,204312.04,2024-06-16,ATM,Retail
T04918,A0382,CREDIT,185031.66,2026-06-19,Mobile Banking,Online Shopping
T01389,A0067,DEBIT,356563.53,2024-01-23,Credit Card,Fuel
T01283,A0434,DEBIT,38142.14,2025-03-03,Mobile Banking,Retail
T07405,A0081,CREDIT,422581.29,2026-01-05,ATM,Retail
T02576,A0565,DEBIT,53680.72,2024-04-28,Mobile Banking,Healthcare
T08618,A0023,CREDIT,7370.06,2025-09-18,Net Banking,Education
T04202,A0434,CREDIT,158500.39,2025-10-02,Net Banking,Fuel
T09109,A0281,CREDIT,97845.51,2024-12-19,Mobile Banking,Restaurant
T07312,A0264,CREDIT,420849.52,2025-08-13,ATM,Healthcare
T04656,A0035,CREDIT,151251.61,2025-06-15,Credit Card,Healthcare
T00520,A0393,DEBIT,99940.42,2024-12-27,Debit Card,Online Shopping
T06867,A0255,CREDIT,269858.23,2025-08-20,Net Banking,Online Shopping
T02976,A0241,CREDIT,440565.29,2025-12-31,Net Banking,Entertainment
T01909,A0249,DEBIT,137681.09,2025-07-13,ATM,Retail
T01424,A0025,DEBIT,201765.69,2026-03-28,Net Banking,Entertainment
T03817,A0161,DEBIT,221937.02,2026-02-17,UPI,Online Shopping
T09399,A0559,DEBIT,239890.02,2025-04-23,Mobile Banking,Healthcare
T04149,A0018,CREDIT,83998.06,2026-02-16,Credit Card,Utilities
T09025,A0169,CREDIT,294252.45,2026-04-16,Debit Card,Utilities
T02999,A0029,DEBIT,1824.16,2025-07-25,Debit Card,Retail
T00257,A0554,CREDIT,121753.66,2024-06-23,Mobile Banking,Online Shopping
T06334,A0357,CREDIT,313993.97,2024-12-12,Net Banking,Grocery
T01228,A0446,CREDIT,243722.34,2025-11-12,UPI,Utilities
T03067,A0529,CREDIT,49418.62,2025-03-30,ATM,Retail
T09807,A0486,DEBIT,49535.16,2025-08-05,Telegram,Restaurant
,A0074,DEBIT,44799.35,2025-04-21,Debit Card,Healthcare
T07138,A0329,DEBIT,196929.74,2025-01-22,UPI,Healthcare
T05194,A0468,CREDIT,20955.7,2025-06-02,Credit Card,Travel
T08042,A0555,DEBIT,394110.91,2025-07-23,ATM,Healthcare
T05588,A0327,CREDIT,69482.69,2024-07-14,UPI,Healthcare
T05100,A0349,DEBIT,236194.98,2024-02-20,Mobile Banking,Retail
T08920,A0159,DEBIT,152917.25,2024-04-23,Mobile Banking,Retail
T02712,A0373,DEBIT,423259.12,2024-01-23,ATM,Retail
T05413,A0067,DEBIT,63724.17,2024-12-31,Credit Card,Travel
T05073,A0284,DEBIT,186823.48,2026-02-15,Mobile Banking,Retail
T03642,A0103,DEBIT,145165.62,2024-06-21,Debit Card,Education
T05395,A0010,CREDIT,270059.24,2025-11-07,Credit Card,Grocery
T05158,A0336,CREDIT,175574.28,2024-04-08,Net Banking,Healthcare
T05056,A0134,CREDIT,245083.18,2025-05-23,Debit Card,Education
T01969,A0249,DEBIT,322567.94,2025-11-25,Mobile Banking,Grocery
T00982,A0078,CREDIT,487116.35,2026-03-10,UPI,Education
T09365,A0149,CREDIT,375904.9,2026-06-28,UPI,Healthcare
T03016,A0547,CREDIT,330300.39,2026-07-21,UPI,Utilities
T01795,A0220,DEBIT,440791.2,2024-04-13,Mobile Banking,Healthcare
T00061,A0496,CREDIT,203806.15,2024-08-27,UPI,Restaurant
T09139,A0513,DEBIT,305948.72,2025-09-03,Mobile Banking,Online Shopping
T06003,A0102,CREDIT,334783.68,2025-08-05,Debit Card,Utilities
T06621,A0158,DEBIT,203642.2,2025-10-01,ATM,Healthcare
T01518,A0414,CREDIT,156014.91,2026-06-18,Credit Card,Online Shopping
T05426,A0040,DEBIT,22058.66,2024-08-31,Mobile Banking,Grocery
T03087,A0029,DEBIT,369140.05,2025-07-14,Net Banking,Online Shopping
T00186,A0546,CREDIT,221084.87,2024-02-18,Mobile Banking,Education
T08148,A0212,DEBIT,169229.65,2024-12-29,Mobile Banking,Restaurant
T06994,A0494,CREDIT,402415.94,2026-02-06,Net Banking,Grocery
